,Abbr=Yes,AdpType=Post,AdpType=Prep,Case=Abe,Case=Abl,Case=Acc,Case=Ade,Case=All,Case=Com,Case=Ela,Case=Ess,Case=Gen,Case=Ill,Case=Ine,Case=Ins,Case=Nom,Case=Par,Case=Tra,Clitic=Han,"Clitic=Han,Ko","Clitic=Han,Pa",Clitic=Ka,Clitic=Kaan,Clitic=Kin,Clitic=Ko,"Clitic=Ko,S",Clitic=Pa,"Clitic=Pa,S",Clitic=S,Connegative=Yes,Degree=Cmp,Degree=Pos,Degree=Sup,Derivation=Inen,"Derivation=Inen,Vs",Derivation=Ja,Derivation=Lainen,"Derivation=Lainen,Vs",Derivation=Llinen,"Derivation=Llinen,Vs",Derivation=Minen,Derivation=Sti,Derivation=Tar,Derivation=Ton,"Derivation=Ton,Vs",Derivation=Ttain,Derivation=U,Derivation=Vs,Foreign=Yes,InfForm=1,InfForm=2,InfForm=3,Mood=Cnd,Mood=Imp,Mood=Ind,Mood=Pot,NumType=Card,NumType=Ord,Number=Plur,Number=Sing,Number[psor]=Plur,Number[psor]=Sing,PartForm=Agt,PartForm=Past,PartForm=Pres,Person=0,Person=1,Person=2,Person=3,Person[psor]=1,Person[psor]=2,Person[psor]=3,Polarity=Neg,PronType=Dem,PronType=Ind,PronType=Int,PronType=Prs,PronType=Rcp,PronType=Rel,Reflex=Yes,Style=Arch,Style=Coll,Tense=Past,Tense=Pres,Typo=Yes,VerbForm=Fin,VerbForm=Inf,VerbForm=Part,Voice=Act,Voice=Pass,deprel=acl,deprel=acl:relcl,deprel=advcl,deprel=advmod,deprel=amod,deprel=appos,deprel=aux,deprel=aux:pass,deprel=case,deprel=cc,deprel=cc:preconj,deprel=ccomp,deprel=compound,deprel=compound:nn,deprel=compound:prt,deprel=conj,deprel=cop,deprel=cop:own,deprel=csubj,deprel=csubj:cop,deprel=det,deprel=discourse,deprel=fixed,deprel=flat,deprel=flat:foreign,deprel=flat:name,deprel=goeswith,deprel=mark,deprel=nmod,deprel=nmod:gobj,deprel=nmod:gsubj,deprel=nmod:poss,deprel=nsubj,deprel=nsubj:cop,deprel=nummod,deprel=obj,deprel=obl,deprel=orphan,deprel=parataxis,deprel=punct,deprel=root,deprel=vocative,deprel=xcomp,deprel=xcomp:ds,upos=ADJ,upos=ADP,upos=ADV,upos=AUX,upos=CCONJ,upos=INTJ,upos=NOUN,upos=NUM,upos=PRON,upos=PROPN,upos=PUNCT,upos=SCONJ,upos=SYM,upos=VERB,upos=X,xpos=A,xpos=Adj,xpos=Adp,xpos=Adv,xpos=C,xpos=Foreign,xpos=Interj,xpos=N,xpos=Num,xpos=Pron,xpos=Punct,xpos=Symb,xpos=V,utt_len,utt_id,syntax_tree_len
1888,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,17,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,2,4,2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,6,0,2,5,1,0,1,0,4,0,0,1,0,0,0,0,6,2,0,5,1,0,1,4,0,1,20,4594,5
1889,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,3,18,0,0,0,3,0,1,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,3,0,3,3,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,6,0,6,3,1,1,2,0,0,0,0,2,0,0,0,0,6,6,0,3,1,1,2,0,0,2,21,4595,5
1890,1,0,0,0,0,0,5,0,0,1,0,0,1,0,0,13,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,0,15,0,0,0,9,39,0,0,0,0,0,9,4,0,3,0,0,0,0,9,2,0,1,0,1,0,0,2,0,15,0,15,4,0,19,0,0,0,0,9,2,0,1,0,0,10,0,0,0,0,0,1,1,0,0,0,4,3,6,0,0,0,0,6,0,0,0,0,1,1,0,1,5,0,0,4,0,0,0,0,2,0,21,2,10,0,3,0,6,0,4,6,0,1,0,2,0,0,21,16,0,0,3,0,6,4,0,3,55,4602,7
1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,2,7,4609,3
1892,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,2,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,2,1,0,4,0,0,3,1,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5,0,1,0,3,0,0,2,0,2,0,0,0,0,4,7,0,0,1,0,3,0,0,3,18,4625,4
1893,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,8,19,0,0,0,3,0,1,0,0,4,0,0,0,1,8,3,0,0,0,0,0,0,0,0,3,0,5,3,3,11,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,5,1,0,1,0,0,0,9,2,0,0,0,0,4,0,5,4,0,3,0,0,0,0,9,4,0,0,0,0,4,5,0,5,27,4627,5
1894,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2,26,0,0,0,2,0,0,0,0,13,0,0,0,0,2,0,1,0,0,1,0,0,0,0,13,0,13,0,2,13,2,0,1,4,8,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,15,2,0,2,2,1,4,1,0,0,0,0,0,1,0,0,15,0,0,2,3,1,4,0,0,2,28,4629,7
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,13,0,0,0,1,0,0,3,0,3,0,0,0,0,3,0,0,2,0,1,0,0,2,4,0,0,4,0,1,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,4,0,0,3,0,1,0,0,0,0,4,3,0,1,1,1,4,0,0,2,16,4638,5
1896,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,0,15,4645,3
1897,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,13,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,5,0,1,5,0,0,3,2,0,0,1,7,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,10,0,6,0,0,0,3,0,0,2,0,3,0,2,0,0,10,8,0,0,0,0,3,0,0,3,26,4648,5
1898,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,2,0,2,0,0,1,11,4653,3
1899,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,2,0,2,4,0,1,0,0,0,0,8,4,0,0,0,0,2,2,0,1,17,4661,6
1900,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,5,0,0,0,0,5,0,0,1,0,3,2,0,0,0,0,0,0,0,0,5,0,5,0,5,10,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,1,9,0,1,17,4662,3
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,12,0,0,0,0,0,4,0,0,7,0,0,3,1,2,0,0,0,0,0,0,0,1,0,13,0,14,0,0,11,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,12,2,0,0,1,0,2,0,0,6,0,0,0,1,0,0,12,6,0,0,1,0,2,0,0,2,24,4668,4
1902,0,0,0,0,2,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,2,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,10,0,11,0,0,4,5,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,2,4,0,0,0,0,0,5,9,0,0,0,0,0,0,4,13,0,0,0,0,0,5,0,2,24,4670,5
1903,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,19,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,11,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,1,0,0,0,0,1,21,4673,5
1904,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,18,0,0,0,0,0,1,0,0,3,0,0,0,1,1,4,0,0,0,0,0,0,2,0,5,0,6,4,0,8,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,1,0,0,8,0,0,0,0,0,0,11,8,0,0,1,0,1,0,0,2,23,4674,5
1905,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,5,7,0,0,7,0,0,7,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,11,0,0,0,1,0,1,0,0,5,0,0,0,3,0,0,11,5,0,0,1,0,1,0,0,0,21,4678,5
1906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,13,0,0,0,2,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,7,2,8,0,10,0,2,12,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,13,0,0,0,1,0,1,0,0,5,0,0,0,3,0,0,13,5,0,0,1,0,1,0,0,0,23,4679,4
1907,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,4,0,0,10,4680,3
1908,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,3,0,2,3,0,1,0,0,0,0,4,3,0,0,1,0,3,2,0,1,14,4681,5
1909,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2,9,0,0,0,2,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,10,0,2,7,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,1,0,5,1,0,1,0,4,0,0,0,0,4,0,0,0,0,0,5,1,0,1,4,0,1,16,4683,6
1910,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,3,0,0,1,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,2,0,3,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,9,4685,4
1911,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,12,0,0,0,0,0,2,0,0,7,0,0,0,0,4,1,0,0,0,0,0,0,2,9,0,0,9,0,0,9,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,2,0,5,0,2,0,2,7,0,0,0,0,0,0,7,9,0,0,5,0,2,2,0,1,26,4686,5
1912,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,11,0,0,0,0,0,1,0,0,4,0,0,0,0,5,3,0,0,0,0,0,0,6,1,4,0,5,0,0,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0,1,0,8,1,0,0,0,0,4,0,2,6,0,1,0,1,0,0,8,6,0,0,0,0,4,2,0,2,23,4690,5
1913,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,5,0,5,0,0,1,4,0,0,1,0,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,2,0,0,1,8,0,1,0,4,0,8,3,0,0,0,2,0,0,0,11,0,0,1,0,4,8,0,1,27,4691,6
1914,0,0,0,0,0,0,7,0,0,0,4,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,1,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,1,0,0,0,0,0,6,2,0,0,0,0,3,0,5,0,0,1,0,0,0,0,6,0,0,0,0,0,3,5,0,3,17,4697,5
1915,0,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,0,3,1,0,1,0,2,3,0,0,0,0,0,0,8,3,0,3,1,0,1,2,0,0,18,4702,5
1916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,3,0,1,0,0,2,0,0,1,0,3,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,3,2,0,0,0,0,2,2,0,1,10,4708,4
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,0,8,2,0,9,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,4,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,2,8,0,2,16,4710,4
1918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,3,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,2,0,8,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,5,11,0,0,0,0,0,0,0,0,18,4711,5
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,2,3,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,6,0,5,6,5,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,7,1,0,0,0,0,2,0,2,10,0,1,0,1,0,0,7,10,0,0,0,0,2,2,0,2,24,4715,5
1920,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,5,0,0,0,1,0,1,2,0,1,10,4717,5
1921,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,12,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,5,0,0,4,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,2,3,0,0,0,3,0,5,0,0,0,1,0,4,0,2,3,0,1,0,3,0,0,5,3,0,0,1,0,4,2,0,1,19,4719,5
1922,0,0,0,0,0,0,7,0,0,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,16,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,2,6,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,2,0,1,0,1,0,9,1,0,0,1,0,1,1,4,0,0,1,0,1,0,0,9,0,0,0,2,0,1,4,0,2,19,4721,4
1923,0,2,0,0,0,0,0,1,0,0,0,2,1,3,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,14,0,0,0,1,0,0,7,0,1,0,0,0,1,7,3,0,4,0,0,0,0,3,2,2,0,5,0,1,5,0,0,0,3,9,1,0,2,0,0,4,0,0,0,0,0,1,1,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,9,3,4,0,2,0,8,0,0,6,0,3,0,1,0,0,9,10,0,0,2,0,8,0,0,6,36,4724,6
1924,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,1,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,6,0,7,0,0,4,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,6,0,1,0,0,0,0,6,6,0,0,0,0,2,0,0,2,16,4725,4
